denom_pi: 7402 7246
denom_K: 1164 1170
denom_p: 605 612
denom_allcharges: 9171 9028
denom_allcharges_phi0: 835 763
denom_allcharges_phi45: 1532 1513
denom_allcharges_phi90: 718 702
dNdy_pi: 732.4
dNdy_K: 116.7
dNdy_p: 60.85
