denom_pi: 7287 7205
denom_K: 1179 1173
denom_p: 615 574
denom_allcharges: 9081 8952
denom_allcharges_phi0: 792 774
denom_allcharges_phi45: 1534 1514
denom_allcharges_phi90: 703 735
dNdy_pi: 724.65
dNdy_K: 117.6
dNdy_p: 59.45
