   5.00  0.000e+00  7.123e-05  9.551e-05  2.266e-04  0.000e+00  2.590e-05 -5.018e-05 -6.475e-06
  15.00  0.000e+00  8.418e-05  5.990e-05  1.651e-04  0.000e+00 -3.561e-05 -1.781e-05  5.504e-05
  25.00  1.619e-06  5.990e-05  9.551e-05  1.943e-04  1.619e-06  1.133e-05 -1.781e-05  2.590e-05
  35.00  6.475e-06  1.295e-05  1.295e-04  1.910e-04 -3.238e-06  6.475e-06  3.238e-06  3.238e-06
  45.00  0.000e+00  2.752e-05  1.230e-04  2.396e-04  9.713e-06 -5.018e-05 -1.295e-05 -5.828e-05
  55.00  1.457e-05  6.152e-05  1.295e-05  1.748e-04  4.857e-06  2.266e-05  5.828e-05 -1.295e-05
  65.00  3.400e-05  1.943e-05  4.209e-05  1.586e-04  1.619e-06 -4.857e-05  1.619e-05 -2.914e-05
  75.00  1.295e-05  2.266e-05  9.389e-05  9.065e-05 -6.475e-06 -5.504e-05 -1.133e-04 -6.475e-06
  85.00  2.266e-05  2.428e-05 -1.295e-05  1.198e-04 -3.238e-06 -1.133e-05 -1.295e-05 -2.266e-05
  95.00  2.752e-05  1.020e-04  7.123e-05  2.040e-04 -8.094e-06 -4.371e-05  4.533e-05 -7.447e-05
 105.00  1.781e-05  3.561e-05  9.065e-05  1.263e-04 -1.133e-05 -4.533e-05 -9.065e-05 -6.152e-05
 115.00  1.295e-05  3.238e-06  3.885e-05  6.152e-05 -6.475e-06 -3.561e-05 -1.554e-04 -8.742e-05
 125.00  2.590e-05  8.904e-05  2.590e-05  1.327e-04 -1.295e-05  8.094e-06  3.238e-05 -6.799e-05
 135.00  2.104e-05  2.752e-05  3.885e-05  1.748e-04 -1.457e-05  1.457e-05  1.230e-04 -1.295e-05
 145.00  3.723e-05  3.885e-05  7.447e-05  1.004e-04  1.619e-06 -1.619e-05 -4.209e-05  1.619e-05
 155.00  5.504e-05  1.457e-05  1.522e-04  8.742e-05 -1.943e-05 -3.076e-05 -9.713e-06 -6.799e-05
 165.00  5.990e-05 -4.695e-05 -8.094e-05  1.554e-04  8.094e-06  8.094e-06 -4.209e-05  2.590e-05
 175.00  4.047e-05  1.619e-05  5.504e-05  1.068e-04  1.781e-05  6.475e-06 -3.238e-06  8.742e-05
 185.00  7.447e-05 -1.295e-05  9.065e-05  2.104e-04  1.295e-05 -6.475e-06 -5.828e-05 -9.713e-06
 195.00  7.932e-05  1.943e-05  7.770e-05  7.770e-05 -1.619e-06  6.475e-06  5.180e-05  0.000e+00
 205.00  7.770e-05 -2.428e-05  3.885e-05  1.327e-04  9.713e-06  6.313e-05 -2.590e-05 -4.857e-05
 215.00  1.085e-04  2.752e-05  3.238e-05  4.857e-05 -1.457e-05 -1.781e-05  1.554e-04  2.266e-05
 225.00  5.666e-05  7.123e-05  4.209e-05  1.133e-04 -3.723e-05 -5.180e-05 -4.857e-05 -1.263e-04
 235.00  7.770e-05 -8.094e-06  4.857e-05  4.857e-05 -2.266e-05 -3.076e-05  6.152e-05  2.266e-05
 245.00  8.742e-05 -2.752e-05  8.094e-05  7.447e-05  1.943e-05  1.781e-05  2.266e-05 -9.713e-06
 255.00  5.342e-05  2.752e-05  7.447e-05  6.475e-06 -2.428e-05  2.752e-05 -3.561e-05 -1.295e-05
 265.00  7.932e-05  9.713e-06  1.101e-04  4.209e-05 -6.637e-05  6.475e-06  2.590e-05  1.619e-05
 275.00  6.637e-05  8.094e-06 -1.295e-05  5.828e-05  1.457e-05 -4.857e-06 -5.828e-05  0.000e+00
 285.00  5.990e-05  0.000e+00  4.857e-05  6.475e-06  1.619e-06 -1.295e-05 -2.266e-05  6.475e-06
 295.00  7.447e-05 -1.619e-05 -2.590e-05  1.295e-05 -1.295e-05 -9.713e-06  4.533e-05 -1.943e-05
 305.00  1.004e-04  3.723e-05  2.266e-05  6.799e-05 -1.295e-05  3.400e-05 -3.561e-05  2.914e-05
 315.00  7.285e-05 -6.475e-06 -3.885e-05  3.561e-05 -4.857e-06 -6.475e-06  2.590e-05  3.561e-05
 325.00  1.295e-04  0.000e+00  1.619e-05  9.713e-05 -1.943e-05  4.533e-05 -9.713e-06 -6.475e-06
 335.00  1.068e-04 -2.752e-05 -9.713e-06  7.447e-05  2.914e-05  2.428e-05  9.713e-06  2.266e-05
 345.00  1.360e-04 -1.457e-05 -3.238e-05  3.076e-05  1.295e-05 -8.094e-06 -1.943e-05 -5.018e-05
 355.00  6.152e-05 -1.619e-05 -2.266e-05  6.475e-06 -3.885e-05 -1.295e-05  1.619e-05 -6.475e-06
 365.00  1.182e-04 -1.619e-05 -9.713e-06 -5.504e-05 -4.857e-06 -2.590e-05 -2.914e-05  9.713e-06
 375.00  7.609e-05  2.590e-05  4.209e-05  4.209e-05 -1.619e-06  1.295e-05  2.266e-05  2.266e-05
 385.00  6.961e-05  1.457e-05 -5.180e-05 -3.238e-05 -8.094e-06  4.857e-06 -6.475e-06  6.475e-06
 395.00  4.371e-05 -2.752e-05 -3.561e-05  2.266e-05 -4.857e-06  1.133e-05  3.238e-06  9.713e-06
 405.00  1.101e-04 -1.133e-05  6.475e-06 -4.209e-05 -1.619e-05 -8.094e-06 -6.475e-05  9.713e-06
 415.00  4.047e-05 -2.590e-05 -1.943e-05 -1.295e-05 -4.857e-06  2.590e-05 -3.238e-05 -3.238e-05
 425.00  6.313e-05 -4.533e-05 -8.742e-05  3.238e-05 -5.018e-05  2.590e-05  4.857e-05 -2.590e-05
 435.00  5.018e-05 -4.371e-05 -5.180e-05  3.238e-06  1.457e-05  1.781e-05  2.590e-05  3.238e-06
 445.00  7.932e-05 -2.752e-05 -4.209e-05  2.590e-05 -1.133e-05 -8.094e-06 -3.238e-06  0.000e+00
 455.00  5.342e-05 -3.238e-06  2.266e-05 -7.123e-05  1.619e-06 -3.561e-05  5.504e-05  3.885e-05
 465.00  5.342e-05 -4.857e-06 -5.828e-05 -1.943e-05  1.133e-05  3.076e-05  0.000e+00  6.475e-06
 475.00  9.065e-05 -2.914e-05 -1.068e-04 -7.447e-05  1.943e-05  2.914e-05  2.266e-05 -2.266e-05
 485.00  3.238e-06 -2.590e-05 -6.152e-05 -6.475e-06 -3.885e-05 -1.943e-05 -2.266e-05 -9.713e-05
 495.00  4.857e-06 -3.400e-05 -3.238e-05 -4.857e-05 -1.133e-05  5.018e-05  1.295e-05 -3.238e-06
 505.00  5.666e-05 -3.238e-06 -2.266e-05 -7.447e-05  1.457e-05  1.295e-05  6.799e-05  7.447e-05
 515.00 -2.428e-05 -2.590e-05 -2.914e-05 -1.295e-05 -1.619e-06  9.713e-06 -2.914e-05 -4.533e-05
 525.00  1.619e-06  1.133e-05  6.475e-06 -1.943e-05 -1.619e-06  4.857e-06 -3.238e-05 -6.475e-06
 535.00  3.561e-05 -2.428e-05 -1.619e-05 -7.770e-05  1.619e-05 -1.781e-05 -1.619e-05  6.475e-06
 545.00 -1.133e-05  4.857e-06 -3.238e-06 -5.504e-05  2.752e-05 -1.619e-06 -3.561e-05  2.914e-05
