denom_pi: 1.04603e+07
denom_K: 1.69158e+06
denom_p: 888798
denom_allcharges: 1.30407e+07
denom_allcharges_phi0: 1.14062e+06
denom_allcharges_phi45: 2.1653e+06
denom_allcharges_phi90 1.03868e+06
