 5.00  3.864e-08  3.285e-05  8.815e-05 -6.026e-05
15.00 -8.926e-07 -1.406e-05 -3.343e-05 -9.362e-06
25.00 -1.713e-06  3.654e-05  8.942e-05 -5.667e-06
35.00 -1.050e-06  3.858e-05  2.867e-05  4.876e-05
45.00 -1.211e-06 -8.040e-06  9.025e-06 -1.223e-05
55.00 -2.770e-06  5.805e-07  1.485e-05 -2.198e-05
65.00  2.303e-07  4.323e-05  3.100e-05  6.378e-05
75.00  5.709e-06  2.028e-05  3.332e-06  7.952e-05
85.00 -4.683e-06  8.212e-06  1.244e-05 -3.792e-05
95.00  5.155e-06  7.256e-05  5.680e-05  1.033e-04
105.00  3.384e-06  1.416e-05 -1.545e-05  4.447e-05
115.00  7.354e-06  2.348e-05  9.867e-06  7.164e-05
125.00 -5.010e-06 -1.462e-05  5.575e-06  4.806e-05
135.00  3.688e-08  4.666e-05  5.343e-05  6.454e-05
145.00  1.113e-05 -9.242e-06  4.253e-05  2.027e-05
155.00  1.590e-05 -5.349e-06  3.165e-05  1.904e-05
165.00 -1.073e-06 -4.031e-06 -4.252e-05  9.560e-05
175.00  1.509e-05  2.434e-06  2.686e-05  1.565e-05
185.00 -1.412e-05 -3.866e-07  9.487e-05  5.676e-05
195.00  2.049e-05 -2.593e-05 -9.003e-06  2.255e-05
205.00  2.038e-05  5.727e-05 -2.885e-05  9.530e-05
215.00  4.233e-06 -3.549e-05 -9.725e-06 -2.002e-05
225.00  1.539e-05 -2.715e-05  3.355e-05  7.037e-05
235.00  4.464e-06  3.563e-05  3.246e-05  8.705e-05
245.00  6.165e-05  1.916e-05  6.885e-05  8.829e-06
255.00  1.664e-05 -1.367e-05  8.538e-06  9.461e-06
265.00 -2.906e-06  3.239e-05  1.271e-05  3.280e-05
275.00  1.212e-05  3.353e-05  2.493e-05  1.382e-05
285.00  1.124e-05 -9.231e-06 -2.350e-05  1.244e-06
295.00 -1.068e-05 -2.890e-05 -1.479e-05 -7.203e-06
