denom_pi: 7475 7347
denom_K: 1146 1123
denom_p: 614 624
denom_allcharges: 9235 9094
denom_allcharges_phi0: 824 813
denom_allcharges_phi45: 1532 1475
denom_allcharges_phi90: 692 736
dNdy_pi: 741.1
dNdy_K: 113.45
dNdy_p: 61.9
