denom_pi: 0
denom_K: 1.0295e+08
denom_p: 0
denom_allcharges: 1.02978e+08
denom_allcharges_phi0: 9.17193e+06
denom_allcharges_phi45: 1.71092e+07
denom_allcharges_phi90 8.04016e+06
