   0.05  2.325e-01  1.553e-02
   0.15  2.157e-01  1.515e-02
   0.25  2.367e-01  2.333e-02
   0.35  1.857e-01  3.636e-03
   0.45  1.725e-01  3.483e-02
   0.55  1.478e-01  7.128e-03
   0.65  1.867e-01 -7.184e-04
   0.75  1.182e-01 -3.573e-03
   0.85  1.041e-01 -2.564e-02
   0.95  7.726e-02 -2.264e-03
   1.05  7.883e-02  5.037e-03
   1.15  8.126e-02  2.117e-02
   1.25  6.528e-02 -9.354e-03
   1.35  3.297e-02 -1.364e-02
   1.45  5.195e-02 -7.009e-03
   1.55  1.939e-02 -2.706e-02
   1.65  2.071e-02 -1.482e-02
   1.75  2.565e-02 -7.864e-03
   1.85  2.777e-02 -1.528e-02
   1.95  1.659e-02 -1.119e-02
   2.05  1.556e-02  1.542e-02
   2.15 -5.509e-03 -2.612e-03
   2.25  9.190e-04  3.477e-03
   2.35  8.520e-03  1.418e-03
   2.45 -5.649e-03  1.490e-03
   2.55  1.821e-03  9.984e-04
   2.65  6.873e-04  2.885e-03
   2.75  1.966e-03  1.660e-03
   2.85 -3.918e-03 -1.854e-03
   2.95  1.754e-03 -4.123e-03
   3.05 -2.645e-04  1.611e-03
   3.15 -9.060e-04  1.684e-03
   3.25 -4.263e-03  1.033e-03
   3.35  2.615e-03  1.128e-03
   3.45 -5.079e-04  2.235e-03
   3.55 -1.443e-03 -1.137e-04
   3.65  7.634e-04  1.776e-03
   3.75 -1.978e-04 -1.978e-04
   3.85  6.337e-04 -1.094e-03
   3.95 -5.558e-04 -2.360e-04
   4.05 -1.631e-03  1.988e-04
   4.15 -1.162e-05 -2.745e-04
   4.25 -5.197e-04  4.311e-04
   4.35  3.847e-04 -3.847e-04
   4.45 -6.213e-04 -3.285e-04
   4.55 -7.858e-04  1.256e-04
   4.65 -2.575e-05 -2.575e-05
   4.75  1.583e-05  1.583e-05
   4.85  0.000e+00  0.000e+00
   4.95  0.000e+00  0.000e+00
