 0.05  2.617e-02
 0.15  3.504e-02
 0.25  5.201e-02
 0.35  6.930e-02
 0.45  8.602e-02
 0.55  9.604e-02
 0.65  1.025e-01
 0.75  1.065e-01
 0.85  1.020e-01
 0.95  9.875e-02
 1.05  9.413e-02
 1.15  8.702e-02
 1.25  8.036e-02
 1.35  7.401e-02
 1.45  6.822e-02
 1.55  6.325e-02
 1.65  5.725e-02
 1.75  5.212e-02
 1.85  4.813e-02
 1.95  4.362e-02
 2.05  0.000e+00
 2.15  0.000e+00
 2.25  0.000e+00
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
