 5.00  9.282e-08  3.980e-04  3.136e-04  2.612e-04
15.00  2.519e-07  4.012e-04  3.144e-04  2.549e-04
25.00  1.041e-06  3.983e-04  3.075e-04  2.525e-04
35.00  1.827e-06  3.931e-04  3.137e-04  2.581e-04
45.00  3.663e-06  3.880e-04  3.158e-04  2.496e-04
55.00  5.002e-06  3.875e-04  3.112e-04  2.534e-04
65.00  6.015e-06  3.834e-04  3.116e-04  2.505e-04
75.00  9.391e-06  3.746e-04  3.062e-04  2.641e-04
85.00  1.310e-05  3.634e-04  3.061e-04  2.537e-04
95.00  1.501e-05  3.670e-04  3.070e-04  2.597e-04
105.00  1.994e-05  3.606e-04  3.063e-04  2.477e-04
115.00  2.050e-05  3.515e-04  2.999e-04  2.468e-04
125.00  2.548e-05  3.426e-04  3.017e-04  2.465e-04
135.00  2.971e-05  3.436e-04  3.009e-04  2.488e-04
145.00  3.538e-05  3.308e-04  3.013e-04  2.438e-04
155.00  3.822e-05  3.294e-04  2.975e-04  2.548e-04
165.00  4.112e-05  3.227e-04  2.964e-04  2.429e-04
175.00  4.725e-05  3.138e-04  2.906e-04  2.472e-04
185.00  5.019e-05  3.051e-04  2.932e-04  2.389e-04
195.00  5.694e-05  3.006e-04  2.898e-04  2.445e-04
205.00  6.002e-05  2.926e-04  2.906e-04  2.369e-04
215.00  6.422e-05  2.807e-04  2.822e-04  2.383e-04
225.00  7.167e-05  2.735e-04  2.772e-04  2.377e-04
235.00  7.542e-05  2.651e-04  2.741e-04  2.349e-04
245.00  8.083e-05  2.659e-04  2.762e-04  2.300e-04
255.00  8.662e-05  2.581e-04  2.749e-04  2.337e-04
265.00  9.138e-05  2.468e-04  2.700e-04  2.268e-04
275.00  9.507e-05  2.380e-04  2.639e-04  2.225e-04
285.00  1.022e-04  2.323e-04  2.607e-04  2.278e-04
295.00  1.052e-04  2.260e-04  2.579e-04  2.294e-04
