 0.05  2.537e-01
 0.15  2.454e-01
 0.25  2.322e-01
 0.35  2.152e-01
 0.45  1.946e-01
 0.55  1.725e-01
 0.65  1.523e-01
 0.75  1.326e-01
 0.85  1.142e-01
 0.95  9.828e-02
 1.05  8.338e-02
 1.15  7.219e-02
 1.25  6.145e-02
 1.35  5.179e-02
 1.45  4.035e-02
 1.55  2.972e-02
 1.65  1.294e-02
 1.75  3.185e-03
 1.85  1.193e-03
 1.95  7.327e-04
 2.05  4.345e-04
 2.15  2.278e-04
 2.25  1.323e-04
 2.35  4.863e-05
 2.45  3.118e-05
 2.55  1.420e-05
 2.65 -3.003e-05
 2.75 -8.012e-06
 2.85  3.874e-06
 2.95  2.686e-06
