 5.00  8.900e-08  4.415e-05  4.492e-05  6.821e-05
15.00  6.568e-07  4.450e-05  4.456e-05  6.818e-05
25.00  1.879e-06  4.381e-05  4.259e-05  6.678e-05
35.00  3.413e-06  4.229e-05  4.043e-05  6.481e-05
45.00  5.243e-06  4.060e-05  4.082e-05  6.398e-05
55.00  6.970e-06  3.825e-05  3.932e-05  6.100e-05
65.00  9.350e-06  3.786e-05  3.892e-05  5.755e-05
75.00  1.181e-05  3.528e-05  3.540e-05  5.352e-05
85.00  1.371e-05  3.378e-05  3.428e-05  5.005e-05
95.00  1.451e-05  3.243e-05  3.408e-05  4.889e-05
105.00  1.633e-05  2.956e-05  2.962e-05  4.312e-05
115.00  1.752e-05  2.708e-05  2.816e-05  4.066e-05
125.00  1.855e-05  2.501e-05  2.806e-05  3.660e-05
135.00  1.905e-05  2.341e-05  2.699e-05  3.401e-05
145.00  1.947e-05  2.168e-05  2.597e-05  3.026e-05
155.00  1.912e-05  2.016e-05  2.293e-05  2.834e-05
165.00  1.963e-05  1.949e-05  2.279e-05  2.842e-05
175.00  1.917e-05  1.666e-05  2.181e-05  2.499e-05
185.00  1.952e-05  1.577e-05  2.182e-05  2.164e-05
195.00  1.828e-05  1.446e-05  1.828e-05  1.923e-05
205.00  1.778e-05  1.384e-05  1.884e-05  1.787e-05
215.00  1.702e-05  1.284e-05  1.818e-05  1.598e-05
225.00  1.628e-05  1.094e-05  1.789e-05  1.417e-05
235.00  1.572e-05  1.025e-05  1.680e-05  1.261e-05
245.00  1.493e-05  9.832e-06  1.732e-05  1.039e-05
255.00  1.484e-05  8.491e-06  1.595e-05  9.150e-06
265.00  1.361e-05  8.619e-06  1.487e-05  1.103e-05
275.00  1.370e-05  8.195e-06  1.371e-05  7.909e-06
285.00  1.283e-05  7.932e-06  1.475e-05  7.356e-06
295.00  1.234e-05  7.754e-06  1.520e-05  7.363e-06
