 0.05  9.882e-02
 0.15  9.318e-02
 0.25  8.206e-02
 0.35  6.820e-02
 0.45  5.326e-02
 0.55  3.714e-02
 0.65  2.314e-02
 0.75  1.093e-02
 0.85  3.833e-04
 0.95 -7.287e-03
 1.05 -1.399e-02
 1.15 -1.864e-02
 1.25 -2.216e-02
 1.35 -2.448e-02
 1.45 -2.542e-02
 1.55 -2.622e-02
 1.65 -2.628e-02
 1.75 -2.601e-02
 1.85 -2.478e-02
 1.95 -2.317e-02
 2.05 -2.039e-02
 2.15 -1.641e-02
 2.25 -1.253e-02
 2.35 -9.374e-03
 2.45 -7.064e-03
 2.55 -5.697e-03
 2.65 -4.474e-03
 2.75 -3.557e-03
 2.85 -2.823e-03
 2.95 -2.218e-03
