denom_pi: 7291 7154
denom_K: 1171 1145
denom_p: 601 621
denom_allcharges: 9063 8920
denom_allcharges_phi0: 768 741
denom_allcharges_phi45: 1525 1500
denom_allcharges_phi90: 698 682
dNdy_pi: 722.25
dNdy_K: 115.8
dNdy_p: 61.1
