denom_pi: 7209 7068
denom_K: 1148 1194
denom_p: 644 618
denom_allcharges: 9001 8880
denom_allcharges_phi0: 770 761
denom_allcharges_phi45: 1495 1432
denom_allcharges_phi90: 697 695
dNdy_pi: 713.85
dNdy_K: 117.1
dNdy_p: 63.1
