denom_pi: 7241 7203
denom_K: 1175 1238
denom_p: 627 576
denom_allcharges: 9043 9017
denom_allcharges_phi0: 777 820
denom_allcharges_phi45: 1528 1476
denom_allcharges_phi90: 703 666
dNdy_pi: 722.2
dNdy_K: 120.65
dNdy_p: 60.15
