denom_pi: 7230 7340
denom_K: 1230 1203
denom_p: 672 653
denom_allcharges: 9132 9196
denom_allcharges_phi0: 784 764
denom_allcharges_phi45: 1531 1501
denom_allcharges_phi90: 692 708
dNdy_pi: 728.5
dNdy_K: 121.65
dNdy_p: 66.25
