      0	      1	0.0588235	0.0285336
      0	      2	0.263359	0.0272114
      0	      3	0.466077	0.0270937
      0	      4	0.602592	0.0227426
      0	      5	0.600823	0.0222146
      0	      6	0.62298	0.0205349
      0	      7	0.615652	0.020286
      0	      8	0.610092	0.0190717
      0	      9	0.622388	0.0187291
      0	     10	0.63872	0.0187554
      0	     11	0.621739	0.0184619
      0	     12	0.636628	0.0183368
      0	     13	0.621861	0.0186371
      0	     14	0.615156	0.0187554
      0	     15	0.616864	0.0186981
      0	     16	0.644699	0.0181154
      0	     17	0.617333	0.0177476
      0	     18	0.640173	0.0182449
      0	     19	0.669054	0.0178107
      1	      1	0.0434783	0.030068
      1	      2	  0.292	0.0287566
      1	      3	0.605882	0.0265013
      1	      4	0.745636	0.021748
      1	      5	0.751894	0.0187966
      1	      6	0.784644	0.0177887
      1	      7	0.768953	0.0179079
      1	      8	0.793677	0.0165066
      1	      9	0.748503	0.0167871
      1	     10	0.785714	0.0163478
      1	     11	0.791277	0.0160392
      1	     12	0.782675	0.016078
      1	     13	0.783333	0.016036
      1	     14	0.786667	0.0157679
      1	     15	0.793205	0.0155657
      1	     16	0.79589	0.0149175
      1	     17	0.796215	0.0153682
      1	     18	0.792818	0.0150624
      1	     19	0.776596	0.0151892
      2	      1	0.0212766	0.021049
      2	      2	0.206009	0.0264955
      2	      3	0.59697	0.0270015
      2	      4	  0.725	0.0212867
      2	      5	0.786058	0.0201061
      2	      6	0.800377	0.0173463
      2	      7	0.782051	0.0176685
      2	      8	0.758123	0.0181933
      2	      9	0.769366	0.0176748
      2	     10	0.784314	0.0166257
      2	     11	0.797235	0.0157579
      2	     12	0.808112	0.0155536
      2	     13	0.813056	0.0150171
      2	     14	0.786861	0.0156471
      2	     15	0.780822	0.0161396
      2	     16	0.782857	0.0155835
      2	     17	0.801481	0.0153531
      2	     18	0.792507	0.015393
      2	     19	0.788331	0.015047
      3	      2	0.219048	0.0285412
      3	      3	0.636964	0.0276256
      3	      4	0.738386	0.0217325
      3	      5	0.737589	0.0213909
      3	      6	0.770325	0.0189632
      3	      7	0.762681	0.0181079
      3	      8	0.797665	0.01772
      3	      9	0.758974	0.0176835
      3	     10	0.797297	0.0155777
      3	     11	0.787879	0.0163263
      3	     12	0.782468	0.0166228
      3	     13	0.775039	0.0163905
      3	     14	0.738166	0.016909
      3	     15	0.766566	0.0164162
      3	     16	0.775956	0.015411
      3	     17	0.777143	0.0157295
      3	     18	0.792633	0.0149746
      3	     19	0.784848	0.0159953
      4	      2	0.248804	0.0299042
      4	      3	0.539474	0.0285875
      4	      4	0.700549	0.0240066
      4	      5	0.763359	0.0214394
      4	      6	0.781585	0.0191193
      4	      7	0.784047	0.0181497
      4	      8	0.769944	0.0181281
      4	      9	0.791525	0.0167237
      4	     10	0.763736	0.0181792
      4	     11	0.744361	0.0169159
      4	     12	0.766613	0.0170288
      4	     13	0.77057	0.0167253
      4	     14	0.76783	0.0164472
      4	     15	0.755224	0.0166106
      4	     16	0.758321	0.0162857
      4	     17	0.741329	0.0166466
      4	     18	0.767341	0.0160621
      4	     19	0.74189	0.0164342
      5	      2	0.196809	0.028997
      5	      3	0.515464	0.0292965
      5	      4	0.720745	0.0231365
      5	      5	0.744731	0.0211001
      5	      6	0.778846	0.0203482
      5	      7	0.782692	0.0180855
      5	      8	0.767986	0.0179018
      5	      9	0.782301	0.0173617
      5	     10	0.759934	0.0173794
      5	     11	0.748311	0.0178366
      5	     12	0.712687	0.0195454
      5	     13	0.736842	0.0178584
      5	     14	0.76131	0.0168372
      5	     15	0.728169	0.0166969
      5	     16	0.724812	0.0173188
      5	     17	0.744838	0.0167427
      5	     18	0.738938	0.0168679
      5	     19	0.736232	0.0167762
      6	      2	0.142857	0.0259383
      6	      3	0.551331	0.0306684
      6	      4	0.683735	0.0255212
      6	      5	0.725641	0.0225937
      6	      6	0.754587	0.0206092
      6	      7	0.745263	0.0199919
      6	      8	0.756144	0.0186699
      6	      9	0.775322	0.0179111
      6	     10	0.753002	0.0178612
      6	     11	 0.7392	0.0175628
      6	     12	0.735341	0.017562
      6	     13	0.727848	0.0177038
      6	     14	0.742816	0.0165675
      6	     15	0.734789	0.017436
      6	     16	0.699704	0.0176303
      6	     17	0.68429	0.0180649
      6	     18	0.704577	0.016991
      6	     19	0.707865	0.0170423
      7	      2	0.141026	0.0278661
      7	      3	0.405018	0.0293891
      7	      4	0.654987	0.0246801
      7	      5	0.714653	0.022896
      7	      6	0.743182	0.0208274
      7	      7	0.752665	0.0199231
      7	      8	0.704626	0.0192441
      7	      9	0.740602	0.0190029
      7	     10	0.736227	0.0180056
      7	     11	0.725557	0.0184811
      7	     12	0.701068	0.0193107
      7	     13	   0.72	0.0183303
      7	     14	0.742496	0.0173795
      7	     15	0.700627	0.0181317
      7	     16	0.710826	0.0171117
      7	     17	0.690217	0.0170444
      7	     18	0.71612	0.0170295
      7	     19	0.696793	0.0175493
      8	      2	0.115789	0.0232132
      8	      3	0.397887	0.0290442
      8	      4	0.601796	0.0267858
      8	      5	0.667519	0.0238247
      8	      6	 0.7287	0.0210539
      8	      7	0.753012	0.0193252
      8	      8	0.744681	0.019177
      8	      9	0.714552	0.0195073
      8	     10	0.714286	0.0189719
      8	     11	0.727124	0.0180057
      8	     12	0.695142	0.0188408
      8	     13	0.698541	0.0184743
      8	     14	0.693419	0.0184725
      8	     15	0.716396	0.0173236
      8	     16	0.673469	0.0185802
      8	     17	0.693972	0.0181175
      8	     18	0.708807	0.0171225
      8	     19	0.675188	0.0181601
      9	      2	0.173653	0.0293132
      9	      3	0.519084	0.0308676
      9	      4	0.631579	0.0285735
      9	      5	0.685484	0.024074
      9	      6	0.702273	0.021799
      9	      7	0.733475	0.0204162
      9	      8	0.722449	0.0202291
      9	      9	0.710476	0.0197942
      9	     10	0.72028	0.0187679
      9	     11	0.705107	0.0185083
      9	     12	0.746057	0.0172866
      9	     13	0.72043	0.0175894
      9	     14	0.694175	0.0185343
      9	     15	0.717042	0.0180609
      9	     16	0.718563	0.0173994
      9	     17	0.713433	0.0174684
      9	     18	0.666179	0.0180444
      9	     19	0.672619	0.018102
     10	      2	0.168831	0.0301863
     10	      3	0.456693	0.0312549
     10	      4	0.596273	0.0273425
     10	      5	0.637255	0.0238028
     10	      6	0.681624	0.0215338
     10	      7	0.68815	0.0211223
     10	      8	0.780534	0.0180806
     10	      9	0.721649	0.0185779
     10	     10	0.708042	0.0190104
     10	     11	0.726678	0.0180297
     10	     12	0.755452	0.0169636
     10	     13	0.718069	0.0177577
     10	     14	0.712439	0.0181925
     10	     15	0.699844	0.0180746
     10	     16	0.699045	0.0183031
     10	     17	0.737446	0.016667
     10	     18	0.681538	0.0182733
     10	     19	0.707965	0.0174626
     11	      2	0.120253	0.0258761
     11	      3	0.415686	0.0308628
     11	      4	0.590625	0.0274879
     11	      5	0.664103	0.023916
     11	      6	0.745455	0.0207667
     11	      7	0.732143	0.0197258
     11	      8	0.699443	0.019749
     11	      9	0.736568	0.018338
     11	     10	0.698582	0.0193221
     11	     11	0.698653	0.0188266
     11	     12	0.74266	0.0181681
     11	     13	0.701238	0.0180086
     11	     14	0.739599	0.0172265
     11	     15	0.679699	0.0180937
     11	     16	0.697561	0.0185213
     11	     17	0.705972	0.0178292
     11	     18	0.698262	0.0182441
     11	     19	0.680916	0.0182129
     12	      2	0.183908	0.0293694
     12	      3	0.445545	0.0285534
     12	      4	0.567901	0.0275204
     12	      5	0.694581	0.0228584
     12	      6	0.742459	0.021063
     12	      7	0.74433	0.0198085
     12	      8	0.730275	0.019011
     12	      9	0.727749	0.0185951
     12	     10	0.706503	0.0190899
     12	     11	0.736667	0.017981
     12	     12	0.729508	0.0179857
     12	     13	0.687596	0.0181371
     12	     14	0.706065	0.0179656
     12	     15	0.71811	0.0178545
     12	     16	0.718462	0.0176406
     12	     17	0.69697	0.0174576
     12	     18	0.707214	0.0171136
     12	     19	0.690583	0.0178717
     13	      2	0.134715	0.0245759
     13	      3	0.529851	0.0304879
     13	      4	0.663664	0.0258904
     13	      5	0.746114	0.0221528
     13	      6	0.741419	0.0209454
     13	      7	0.71028	0.0196122
     13	      8	0.728814	0.0192928
     13	      9	0.725979	0.0188142
     13	     10	0.743455	0.0182445
     13	     11	0.749117	0.0182223
     13	     12	0.716108	0.0180066
     13	     13	0.734351	0.0172578
     13	     14	0.719325	0.0175971
     13	     15	0.706408	0.0175808
     13	     16	0.688822	0.0179941
     13	     17	0.715877	0.016831
     13	     18	0.694796	0.0172699
     13	     19	0.683773	0.0173176
     14	      2	0.194444	0.0269289
     14	      3	0.489209	0.029981
     14	      4	0.683473	0.0246168
     14	      5	0.732334	0.0204877
     14	      6	0.748344	0.0203894
     14	      7	0.736549	0.0189739
     14	      8	0.739044	0.0196005
     14	      9	0.732394	0.0185757
     14	     10	0.73227	0.0186442
     14	     11	0.719156	0.0181073
     14	     12	0.729549	0.0181492
     14	     13	0.725689	0.0169976
     14	     14	0.688889	0.0178189
     14	     15	0.748503	0.0167871
     14	     16	0.698142	0.0180616
     14	     17	0.717754	0.0175331
     14	     18	0.695087	0.0175007
     14	     19	0.716332	0.0170622
     15	      2	0.206731	0.028079
     15	      3	0.576271	0.0287704
     15	      4	0.691011	0.02449
     15	      5	0.742015	0.0216874
     15	      6	0.745575	0.020486
     15	      7	0.748603	0.0187205
     15	      8	0.780446	0.0171438
     15	      9	0.747009	0.0179737
     15	     10	0.782986	0.0171755
     15	     11	0.736755	0.0179194
     15	     12	0.714286	0.0178991
     15	     13	0.728785	0.0181351
     15	     14	0.792319	0.0152993
     15	     15	0.75814	0.0168608
     15	     16	0.766214	0.0164372
     15	     17	0.73487	0.0167554
     15	     18	0.756983	0.0160289
     15	     19	0.739669	0.016286
     16	      2	0.232673	0.0297295
     16	      3	0.634483	0.0282791
     16	      4	0.718274	0.0226626
     16	      5	0.722838	0.0210765
     16	      6	0.783567	0.0184353
     16	      7	0.770758	0.0178588
     16	      8	0.78125	0.0182698
     16	      9	0.745902	0.0176269
     16	     10	0.78673	0.0162808
     16	     11	0.74727	0.0171648
     16	     12	0.751227	0.0174891
     16	     13	0.760243	0.016631
     16	     14	0.751582	0.0171878
