denom_pi: 2.80274e+07
denom_K: 4.52711e+06
denom_p: 2.37283e+06
denom_allcharges: 3.49273e+07
denom_allcharges_phi0: 3.08234e+06
denom_allcharges_phi45: 5.80584e+06
denom_allcharges_phi90 2.75494e+06
