 0.05 -2.189e-02
 0.15 -1.400e-02
 0.25 -2.747e-03
 0.35  1.233e-02
 0.45 -4.249e-03
 0.55  3.598e-06
 0.65 -1.784e-02
 0.75 -6.242e-03
 0.85  1.092e-03
 0.95  1.117e-02
 1.05  1.261e-02
 1.15  6.767e-03
 1.25  1.838e-02
 1.35 -1.787e-02
 1.45  2.969e-03
 1.55 -4.989e-03
 1.65  1.737e-02
 1.75 -3.767e-03
 1.85 -1.327e-02
 1.95  1.406e-03
 2.05  0.000e+00
 2.15  0.000e+00
 2.25  0.000e+00
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
