 5.00 -6.233e-07 -8.912e-06 -2.310e-04 -1.287e-04
15.00 -2.788e-06 -7.319e-05  1.424e-04  1.196e-04
25.00  2.142e-06 -5.012e-05 -1.428e-04 -1.624e-04
35.00 -3.360e-06  2.037e-04  7.262e-05  1.424e-05
45.00 -7.514e-06 -6.868e-05 -1.947e-05 -7.572e-05
55.00 -1.096e-06  5.048e-07 -1.561e-06 -3.386e-05
65.00  2.349e-06  9.664e-05 -3.079e-05  1.748e-05
75.00  1.647e-05  2.645e-05 -4.720e-05 -5.745e-05
85.00 -5.743e-06  1.342e-05  9.561e-05 -6.446e-05
95.00 -1.982e-05  4.921e-05 -1.796e-04 -4.005e-06
105.00  1.141e-05 -3.510e-05 -1.284e-04 -7.229e-05
115.00 -8.708e-09  1.827e-05 -6.301e-05  6.978e-05
125.00 -1.750e-05  3.035e-05 -6.629e-05  5.782e-05
135.00 -8.929e-07 -5.141e-05  1.251e-04 -4.992e-05
145.00  1.285e-05  6.722e-05  1.453e-04 -2.792e-05
155.00 -3.826e-05 -1.827e-05 -1.927e-04 -2.416e-04
165.00 -2.001e-05 -5.360e-06  1.802e-04  3.408e-05
175.00  2.723e-05 -6.773e-05 -2.840e-04 -2.187e-05
185.00  3.237e-07 -8.541e-05 -1.970e-04  9.515e-05
195.00  2.477e-06 -2.956e-05  1.071e-04  6.183e-05
205.00  1.246e-05 -3.766e-05  2.604e-04 -8.992e-05
215.00 -1.248e-05  2.543e-05  7.420e-06 -1.284e-04
225.00 -6.357e-06 -3.774e-05  1.933e-04  2.051e-05
235.00  1.821e-05 -5.497e-05  1.018e-04 -2.076e-05
245.00  4.992e-07  3.705e-05  3.857e-05  1.621e-04
255.00  1.304e-05  1.136e-04  4.820e-06 -5.374e-05
265.00 -2.078e-05  1.772e-04  1.096e-05  1.537e-04
275.00 -1.473e-06  4.275e-05  6.483e-06 -5.017e-05
285.00 -3.548e-05 -5.025e-05  2.946e-05 -1.319e-05
295.00  2.621e-06 -3.230e-05  1.523e-04 -8.189e-05
