denom_pi: 7351 7323
denom_K: 1219 1136
denom_p: 606 617
denom_allcharges: 9176 9076
denom_allcharges_phi0: 812 781
denom_allcharges_phi45: 1474 1533
denom_allcharges_phi90: 753 768
dNdy_pi: 733.7
dNdy_K: 117.75
dNdy_p: 61.15
