 0.05  1.584e-01
 0.15  1.511e-01
 0.25  1.446e-01
 0.35  5.827e-02
 0.45  5.449e-02
 0.55  2.490e-02
 0.65 -6.930e-03
 0.75  4.437e-02
 0.85  2.273e-02
 0.95  1.049e-02
 1.05  1.041e-02
 1.15  8.197e-03
 1.25 -9.960e-03
 1.35  5.753e-03
 1.45  7.872e-03
 1.55 -1.023e-02
 1.65  2.752e-03
 1.75 -9.642e-03
 1.85 -4.620e-03
 1.95  4.552e-03
 2.05  1.557e-03
 2.15  5.778e-04
 2.25  1.052e-03
 2.35  5.137e-04
 2.45  2.757e-04
 2.55  1.549e-05
 2.65  2.631e-04
 2.75  1.765e-05
 2.85  1.078e-05
 2.95  0.000e+00
