denom_pi: 7119 7264
denom_K: 1182 1148
denom_p: 593 629
denom_allcharges: 8894 9041
denom_allcharges_phi0: 807 803
denom_allcharges_phi45: 1458 1488
denom_allcharges_phi90: 690 759
dNdy_pi: 719.15
dNdy_K: 116.5
dNdy_p: 61.1
