   0.05  1.444e-01 -3.744e-02
   0.15  1.330e-01  1.872e-02
   0.25  1.381e-01 -1.371e-02
   0.35  1.692e-01  6.686e-04
   0.45  1.264e-01 -1.137e-02
   0.55  1.404e-01 -2.674e-03
   0.65  1.494e-01  1.304e-02
   0.75  1.534e-01  3.009e-03
   0.85  1.364e-01 -4.012e-03
   0.95  1.621e-01 -1.371e-02
   1.05  1.501e-01  1.839e-02
   1.15  1.531e-01 -1.939e-02
   1.25  1.294e-01 -4.346e-03
   1.35  1.207e-01 -9.026e-03
   1.45  1.347e-01 -1.371e-02
   1.55  1.203e-01  6.686e-04
   1.65  1.003e-01  0.000e+00
   1.75  1.003e-01  6.686e-03
   1.85  8.926e-02  1.036e-02
   1.95  9.561e-02 -1.337e-03
   2.05  7.355e-02  4.012e-03
   2.15  6.017e-02  4.012e-03
   2.25  4.780e-02  2.340e-03
   2.35  3.577e-02  1.671e-03
   2.45  2.006e-02  0.000e+00
   2.55  1.738e-02 -3.343e-03
   2.65  1.738e-02  2.674e-03
   2.75  9.695e-03  5.014e-03
   2.85  1.170e-02 -1.003e-03
   2.95  9.360e-03 -3.343e-03
   3.05  4.680e-03  0.000e+00
   3.15  6.352e-03  3.343e-04
   3.25  5.683e-03  1.003e-03
   3.35  4.346e-03  2.340e-03
   3.45  2.340e-03  3.343e-04
   3.55  1.337e-03  1.337e-03
   3.65  1.337e-03  6.686e-04
   3.75  2.340e-03 -3.343e-04
   3.85  3.343e-04  1.003e-03
   3.95  6.686e-04  0.000e+00
   4.05  1.003e-03 -3.343e-04
   4.15  3.343e-04  3.343e-04
   4.25  3.343e-04  3.343e-04
   4.35 -3.343e-04 -3.343e-04
   4.45 -6.686e-04  0.000e+00
   4.55  1.671e-03  1.003e-03
   4.65  0.000e+00  0.000e+00
   4.75  0.000e+00  0.000e+00
   4.85  0.000e+00  0.000e+00
   4.95  0.000e+00  0.000e+00
