denom_pi: 7163 7068
denom_K: 1135 1195
denom_p: 577 590
denom_allcharges: 8875 8853
denom_allcharges_phi0: 811 781
denom_allcharges_phi45: 1517 1480
denom_allcharges_phi90: 670 670
dNdy_pi: 711.55
dNdy_K: 116.5
dNdy_p: 58.35
