 0.05  7.215e-02
 0.15  6.870e-02
 0.25  6.238e-02
 0.35  5.447e-02
 0.45  4.523e-02
 0.55  3.679e-02
 0.65  2.813e-02
 0.75  2.059e-02
 0.85  1.419e-02
 0.95  9.130e-03
 1.05  4.894e-03
 1.15  1.988e-03
 1.25 -2.050e-04
 1.35 -1.739e-03
 1.45 -2.272e-03
 1.55 -1.827e-03
 1.65 -1.293e-03
 1.75 -8.681e-04
 1.85 -4.978e-04
 1.95 -3.370e-04
 2.05 -1.455e-04
 2.15 -7.420e-05
 2.25 -3.029e-05
 2.35 -4.211e-06
 2.45 -4.753e-06
 2.55 -8.762e-07
 2.65 -9.276e-08
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
