denom_pi: 7173 7287
denom_K: 1181 1130
denom_p: 594 610
denom_allcharges: 8948 9027
denom_allcharges_phi0: 761 773
denom_allcharges_phi45: 1507 1512
denom_allcharges_phi90: 743 686
dNdy_pi: 723
dNdy_K: 115.55
dNdy_p: 60.2
