denom_pi: 7.17317e+06
denom_K: 1.54889e+06
denom_p: 526402
denom_allcharges: 1.07124e+07
denom_allcharges_phi0: 944876
denom_allcharges_phi45: 1.77889e+06
denom_allcharges_phi90 847169
