denom_pi: 5.43941e+06
denom_K: 1.18239e+06
denom_p: 401100
denom_allcharges: 8.1238e+06
denom_allcharges_phi0: 738534
denom_allcharges_phi45: 1.34436e+06
denom_allcharges_phi90 625606
