denom_pi: 7332 7378
denom_K: 1191 1139
denom_p: 662 604
denom_allcharges: 9185 9121
denom_allcharges_phi0: 796 773
denom_allcharges_phi45: 1526 1526
denom_allcharges_phi90: 738 731
dNdy_pi: 735.5
dNdy_K: 116.5
dNdy_p: 63.3
