 5.00  7.318e-07  1.028e-04  1.348e-04  1.446e-04
15.00  3.130e-06  1.357e-04  1.969e-04  2.181e-04
25.00  4.679e-06  8.683e-05  2.709e-04  1.149e-04
35.00  4.034e-06  1.084e-04  1.394e-04  1.263e-04
45.00  1.393e-05  1.018e-04  1.780e-04  1.389e-04
55.00  5.084e-06  1.013e-04  1.372e-04  1.572e-04
65.00  1.212e-05  8.532e-05  1.217e-04  1.220e-04
75.00  2.300e-05  1.019e-04  1.466e-04  1.230e-04
85.00  3.251e-05  8.386e-05  1.546e-04  1.880e-04
95.00  3.231e-05  3.672e-05  1.337e-04  8.982e-05
105.00  3.882e-05  1.146e-04  1.249e-04  1.685e-04
115.00  2.796e-05  2.673e-05  1.035e-04  1.068e-04
125.00  2.673e-05  6.856e-05  9.598e-05  1.700e-04
135.00  2.660e-05  4.184e-05  1.064e-04  8.095e-05
145.00  3.199e-05  1.022e-04  1.269e-04  1.101e-04
155.00  3.967e-05  9.525e-05  9.335e-05  9.610e-05
165.00  2.522e-05  1.167e-04  1.157e-04  9.264e-05
175.00  5.361e-05  9.981e-05  8.597e-05  4.608e-05
185.00  5.125e-05  7.197e-05  1.852e-05  1.270e-04
195.00  5.363e-05  5.967e-05  1.188e-04  8.939e-05
205.00  4.951e-05  5.878e-05  1.140e-04  8.539e-05
215.00  4.797e-05  4.823e-05  1.338e-04  7.186e-05
225.00  6.183e-05  4.850e-05  5.147e-05  9.397e-05
235.00  7.201e-05  2.292e-05  8.831e-05  4.107e-05
245.00  6.592e-05  1.962e-05  4.623e-05  1.026e-04
255.00  5.376e-05  7.767e-05  5.337e-05  1.038e-04
265.00  1.108e-04  7.106e-06  1.942e-05  7.581e-05
275.00  1.222e-04 -7.999e-06  6.007e-05  1.028e-04
285.00  1.287e-04 -5.753e-06  1.337e-05  4.800e-05
295.00  3.995e-04  3.028e-05 -4.206e-05  2.398e-06
