 0.05  4.618e-01
 0.15  4.568e-01
 0.25  4.524e-01
 0.35  3.963e-01
 0.45  3.425e-01
 0.55  2.914e-01
 0.65  2.563e-01
 0.75  1.774e-01
 0.85  1.248e-01
 0.95  8.853e-02
 1.05  8.665e-02
 1.15  6.290e-02
 1.25  4.222e-02
 1.35  3.716e-02
 1.45  2.068e-02
 1.55  7.681e-04
 1.65 -3.212e-03
 1.75 -3.025e-03
 1.85 -3.056e-03
 1.95  6.025e-04
 2.05  3.320e-03
 2.15  5.766e-04
 2.25  1.403e-04
 2.35  3.721e-04
 2.45  8.367e-05
 2.55  2.053e-04
 2.65  2.668e-04
 2.75 -1.418e-04
 2.85 -2.067e-05
 2.95  7.047e-05
