 5.00  4.579e-08  4.755e-05  4.971e-05  6.276e-05
15.00  1.615e-07  4.612e-05  5.013e-05  6.154e-05
25.00  6.492e-07  4.690e-05  5.138e-05  6.038e-05
35.00  1.069e-06  4.585e-05  5.079e-05  6.208e-05
45.00  1.771e-06  4.453e-05  4.989e-05  6.040e-05
55.00  2.573e-06  4.431e-05  5.043e-05  5.985e-05
65.00  3.719e-06  4.198e-05  4.800e-05  5.878e-05
75.00  5.040e-06  4.062e-05  4.699e-05  5.637e-05
85.00  6.025e-06  3.898e-05  4.724e-05  5.554e-05
95.00  7.396e-06  3.655e-05  4.822e-05  5.380e-05
105.00  8.692e-06  3.570e-05  4.840e-05  5.304e-05
115.00  9.990e-06  3.351e-05  4.561e-05  5.167e-05
125.00  1.139e-05  3.184e-05  4.601e-05  4.953e-05
135.00  1.251e-05  3.017e-05  4.579e-05  4.825e-05
145.00  1.367e-05  2.936e-05  4.461e-05  4.698e-05
155.00  1.453e-05  2.767e-05  4.534e-05  4.542e-05
165.00  1.542e-05  2.635e-05  4.406e-05  4.301e-05
175.00  1.688e-05  2.513e-05  4.366e-05  4.241e-05
185.00  1.686e-05  2.360e-05  4.398e-05  4.064e-05
195.00  1.722e-05  2.254e-05  4.508e-05  3.886e-05
205.00  1.849e-05  2.167e-05  4.475e-05  3.762e-05
215.00  1.877e-05  2.025e-05  4.349e-05  3.659e-05
225.00  1.942e-05  1.917e-05  4.068e-05  3.525e-05
235.00  1.938e-05  1.837e-05  3.901e-05  3.412e-05
245.00  2.002e-05  1.761e-05  3.747e-05  3.087e-05
255.00  2.019e-05  1.676e-05  3.490e-05  2.982e-05
265.00  1.998e-05  1.606e-05  3.356e-05  2.875e-05
275.00  2.043e-05  1.538e-05  3.172e-05  2.832e-05
285.00  2.034e-05  1.428e-05  3.099e-05  2.660e-05
295.00  1.985e-05  1.355e-05  2.958e-05  2.509e-05
