denom_pi: 7.26865e+08
denom_K: 1.57763e+08
denom_p: 5.33962e+07
denom_allcharges: 1.08469e+09
denom_allcharges_phi0: 9.82421e+07
denom_allcharges_phi45: 1.79922e+08
denom_allcharges_phi90 8.33743e+07
