denom_pi: 1.37047e+07
denom_K: 2.96461e+06
denom_p: 1.00576e+06
denom_allcharges: 2.04674e+07
denom_allcharges_phi0: 1.81602e+06
denom_allcharges_phi45: 3.39508e+06
denom_allcharges_phi90 1.61167e+06
