denom_pi: 7268 7260
denom_K: 1182 1199
denom_p: 687 647
denom_allcharges: 9137 9106
denom_allcharges_phi0: 847 747
denom_allcharges_phi45: 1500 1500
denom_allcharges_phi90: 747 726
dNdy_pi: 726.4
dNdy_K: 119.05
dNdy_p: 66.7
