denom_pi: 7223 7199
denom_K: 1166 1176
denom_p: 577 589
denom_allcharges: 8966 8964
denom_allcharges_phi0: 785 789
denom_allcharges_phi45: 1541 1512
denom_allcharges_phi90: 711 728
dNdy_pi: 721.1
dNdy_K: 117.1
dNdy_p: 58.3
