 5.00  1.039e-07  1.091e-04  1.944e-04  1.309e-04
15.00  9.326e-07  1.087e-04  1.949e-04  1.314e-04
25.00  2.415e-06  1.086e-04  1.917e-04  1.309e-04
35.00  4.533e-06  1.078e-04  1.887e-04  1.291e-04
45.00  7.333e-06  1.060e-04  1.850e-04  1.280e-04
55.00  1.077e-05  1.040e-04  1.805e-04  1.280e-04
65.00  1.419e-05  1.027e-04  1.739e-04  1.254e-04
75.00  1.783e-05  1.001e-04  1.666e-04  1.238e-04
85.00  2.253e-05  9.675e-05  1.602e-04  1.223e-04
95.00  2.686e-05  9.473e-05  1.534e-04  1.196e-04
105.00  3.081e-05  9.192e-05  1.450e-04  1.169e-04
115.00  3.544e-05  8.802e-05  1.380e-04  1.141e-04
125.00  3.984e-05  8.545e-05  1.303e-04  1.123e-04
135.00  4.387e-05  8.270e-05  1.234e-04  1.088e-04
145.00  4.778e-05  7.928e-05  1.155e-04  1.047e-04
155.00  5.124e-05  7.636e-05  1.093e-04  1.018e-04
165.00  5.407e-05  7.252e-05  1.026e-04  9.863e-05
175.00  5.671e-05  6.958e-05  9.567e-05  9.533e-05
185.00  5.976e-05  6.645e-05  8.958e-05  9.208e-05
195.00  6.140e-05  6.388e-05  8.326e-05  8.824e-05
205.00  6.325e-05  6.018e-05  7.828e-05  8.452e-05
215.00  6.448e-05  5.740e-05  7.219e-05  8.080e-05
225.00  6.572e-05  5.467e-05  6.698e-05  7.823e-05
235.00  6.672e-05  5.223e-05  6.172e-05  7.433e-05
245.00  6.649e-05  4.952e-05  5.708e-05  7.109e-05
255.00  6.720e-05  4.727e-05  5.337e-05  6.835e-05
265.00  6.674e-05  4.505e-05  4.929e-05  6.497e-05
275.00  6.709e-05  4.300e-05  4.495e-05  6.220e-05
285.00  6.634e-05  4.066e-05  4.228e-05  5.913e-05
295.00  6.617e-05  3.856e-05  3.885e-05  5.685e-05
