denom_pi: 7243 7187
denom_K: 1119 1148
denom_p: 630 597
denom_allcharges: 8992 8932
denom_allcharges_phi0: 799 771
denom_allcharges_phi45: 1613 1457
denom_allcharges_phi90: 690 694
dNdy_pi: 721.5
dNdy_K: 113.35
dNdy_p: 61.35
