 5.00  5.683e-08  1.150e-04  1.342e-04  1.628e-04
15.00  4.602e-07  1.124e-04  1.331e-04  1.614e-04
25.00  1.369e-06  1.144e-04  1.346e-04  1.615e-04
35.00  2.672e-06  1.132e-04  1.324e-04  1.613e-04
45.00  4.263e-06  1.116e-04  1.332e-04  1.593e-04
55.00  6.257e-06  1.101e-04  1.315e-04  1.573e-04
65.00  8.727e-06  1.086e-04  1.311e-04  1.545e-04
75.00  1.115e-05  1.077e-04  1.294e-04  1.531e-04
85.00  1.393e-05  1.052e-04  1.265e-04  1.527e-04
95.00  1.727e-05  1.023e-04  1.261e-04  1.479e-04
105.00  2.016e-05  9.945e-05  1.231e-04  1.466e-04
115.00  2.313e-05  9.590e-05  1.233e-04  1.420e-04
125.00  2.731e-05  9.333e-05  1.213e-04  1.380e-04
135.00  3.069e-05  9.058e-05  1.182e-04  1.349e-04
145.00  3.312e-05  8.798e-05  1.171e-04  1.306e-04
155.00  3.702e-05  8.306e-05  1.145e-04  1.260e-04
165.00  4.090e-05  8.173e-05  1.117e-04  1.226e-04
175.00  4.328e-05  8.016e-05  1.092e-04  1.201e-04
185.00  4.757e-05  7.541e-05  1.086e-04  1.142e-04
195.00  4.995e-05  7.306e-05  1.066e-04  1.082e-04
205.00  5.303e-05  6.870e-05  1.045e-04  1.066e-04
215.00  5.567e-05  6.596e-05  9.892e-05  1.026e-04
225.00  5.878e-05  6.264e-05  9.856e-05  9.876e-05
235.00  6.135e-05  5.972e-05  9.478e-05  9.328e-05
245.00  6.277e-05  5.607e-05  9.140e-05  8.918e-05
255.00  6.454e-05  5.387e-05  8.587e-05  8.581e-05
265.00  6.707e-05  5.129e-05  8.463e-05  8.345e-05
275.00  6.785e-05  4.962e-05  8.139e-05  7.793e-05
285.00  6.954e-05  4.701e-05  7.711e-05  7.320e-05
295.00  7.032e-05  4.563e-05  7.408e-05  7.015e-05
