denom_pi: 7448 7492
denom_K: 1157 1128
denom_p: 619 596
denom_allcharges: 9224 9216
denom_allcharges_phi0: 820 798
denom_allcharges_phi45: 1532 1449
denom_allcharges_phi90: 725 749
dNdy_pi: 747
dNdy_K: 114.25
dNdy_p: 60.75
