denom_pi: 7352 7258
denom_K: 1203 1182
denom_p: 609 598
denom_allcharges: 9164 9038
denom_allcharges_phi0: 790 720
denom_allcharges_phi45: 1501 1473
denom_allcharges_phi90: 688 748
dNdy_pi: 730.5
dNdy_K: 119.25
dNdy_p: 60.35
