 0.05  6.440e-02
 0.15  6.121e-02
 0.25  5.536e-02
 0.35  4.778e-02
 0.45  3.978e-02
 0.55  3.149e-02
 0.65  2.389e-02
 0.75  1.718e-02
 0.85  1.176e-02
 0.95  7.488e-03
 1.05  4.057e-03
 1.15  1.621e-03
 1.25  1.378e-04
 1.35 -1.033e-03
 1.45 -1.347e-03
 1.55 -1.079e-03
 1.65 -6.413e-04
 1.75 -3.204e-04
 1.85 -1.986e-04
 1.95 -7.085e-05
 2.05 -5.814e-05
 2.15 -1.329e-05
 2.25 -5.786e-06
 2.35 -1.731e-06
 2.45  9.048e-07
 2.55 -4.969e-07
 2.65  2.207e-07
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
