 0.05  4.788e-01
 0.15  4.402e-01
 0.25  4.026e-01
 0.35  3.833e-01
 0.45  3.652e-01
 0.55  2.935e-01
 0.65  1.764e-01
 0.75  2.094e-01
 0.85  1.632e-01
 0.95  1.626e-02
 1.05 -5.010e-03
 1.15  6.698e-02
 1.25  3.373e-02
 1.35  1.126e-01
 1.45  2.334e-02
 1.55  4.882e-02
 1.65 -1.630e-02
 1.75 -3.702e-03
 1.85 -5.002e-04
 1.95  7.919e-03
 2.05  1.203e-03
 2.15  1.047e-02
 2.25  2.816e-03
 2.35  1.877e-03
 2.45 -1.338e-03
 2.55 -2.334e-03
 2.65 -3.854e-04
 2.75 -9.019e-04
 2.85 -1.379e-04
 2.95 -1.267e-04
