denom_pi: 1.37396e+07
denom_K: 2.96504e+06
denom_p: 1.00426e+06
denom_allcharges: 2.05052e+07
denom_allcharges_phi0: 1.81794e+06
denom_allcharges_phi45: 3.40613e+06
denom_allcharges_phi90 1.60982e+06
