denom_pi: 7244 7227
denom_K: 1149 1242
denom_p: 579 594
denom_allcharges: 8972 9063
denom_allcharges_phi0: 778 735
denom_allcharges_phi45: 1495 1571
denom_allcharges_phi90: 702 739
dNdy_pi: 723.55
dNdy_K: 119.55
dNdy_p: 58.65
