denom_pi: 7371 7244
denom_K: 1179 1249
denom_p: 616 647
denom_allcharges: 9166 9140
denom_allcharges_phi0: 804 775
denom_allcharges_phi45: 1472 1522
denom_allcharges_phi90: 746 749
dNdy_pi: 730.75
dNdy_K: 121.4
dNdy_p: 63.15
