denom_pi: 7231 7290
denom_K: 1230 1205
denom_p: 590 594
denom_allcharges: 9051 9089
denom_allcharges_phi0: 795 809
denom_allcharges_phi45: 1450 1491
denom_allcharges_phi90: 723 708
dNdy_pi: 726.05
dNdy_K: 121.75
dNdy_p: 59.2
