 5.00  1.147e-08  2.486e-04  1.742e-04  1.690e-04
15.00  1.389e-07  2.494e-04  1.758e-04  1.610e-04
25.00  5.649e-07  2.527e-04  1.822e-04  1.577e-04
35.00  1.515e-06  2.459e-04  1.751e-04  1.598e-04
45.00  2.630e-06  2.464e-04  1.707e-04  1.643e-04
55.00  2.001e-06  2.475e-04  1.745e-04  1.667e-04
65.00  2.925e-06  2.374e-04  1.686e-04  1.632e-04
75.00  4.606e-06  2.393e-04  1.672e-04  1.604e-04
85.00  5.476e-06  2.320e-04  1.748e-04  1.573e-04
95.00  8.517e-06  2.344e-04  1.711e-04  1.613e-04
105.00  1.008e-05  2.291e-04  1.598e-04  1.544e-04
115.00  9.778e-06  2.180e-04  1.692e-04  1.680e-04
125.00  1.150e-05  2.230e-04  1.738e-04  1.559e-04
135.00  1.148e-05  2.251e-04  1.593e-04  1.611e-04
145.00  1.587e-05  2.167e-04  1.675e-04  1.624e-04
155.00  2.076e-05  2.043e-04  1.641e-04  1.574e-04
165.00  2.306e-05  2.056e-04  1.715e-04  1.582e-04
175.00  2.379e-05  1.956e-04  1.588e-04  1.622e-04
185.00  2.580e-05  1.984e-04  1.643e-04  1.583e-04
195.00  2.369e-05  1.931e-04  1.676e-04  1.614e-04
205.00  3.052e-05  1.885e-04  1.618e-04  1.451e-04
215.00  3.217e-05  1.840e-04  1.701e-04  1.566e-04
225.00  3.581e-05  1.769e-04  1.612e-04  1.486e-04
235.00  3.380e-05  1.820e-04  1.556e-04  1.530e-04
245.00  3.409e-05  1.756e-04  1.585e-04  1.553e-04
255.00  4.096e-05  1.639e-04  1.644e-04  1.557e-04
265.00  4.579e-05  1.602e-04  1.588e-04  1.587e-04
275.00  4.387e-05  1.576e-04  1.643e-04  1.501e-04
285.00  4.885e-05  1.561e-04  1.629e-04  1.603e-04
295.00  5.066e-05  1.544e-04  1.521e-04  1.546e-04
