 5.00 -1.630e-08  9.569e-05  8.765e-05  1.178e-04
15.00  6.706e-07  9.479e-05  8.776e-05  1.157e-04
25.00  1.532e-06  9.123e-05  8.602e-05  1.120e-04
35.00  2.820e-06  9.128e-05  8.331e-05  1.100e-04
45.00  4.294e-06  8.922e-05  8.429e-05  1.126e-04
55.00  6.079e-06  8.768e-05  8.552e-05  1.112e-04
65.00  7.905e-06  8.553e-05  8.356e-05  1.083e-04
75.00  1.106e-05  8.218e-05  8.455e-05  1.043e-04
85.00  1.438e-05  7.879e-05  8.120e-05  1.038e-04
95.00  1.593e-05  7.374e-05  8.259e-05  9.828e-05
105.00  2.024e-05  7.144e-05  8.089e-05  9.719e-05
115.00  2.185e-05  6.836e-05  7.914e-05  9.722e-05
125.00  2.333e-05  6.492e-05  7.932e-05  9.069e-05
135.00  2.678e-05  6.129e-05  7.950e-05  8.976e-05
145.00  2.897e-05  5.606e-05  7.975e-05  8.683e-05
155.00  3.140e-05  5.488e-05  7.817e-05  8.104e-05
165.00  3.555e-05  5.161e-05  7.577e-05  8.184e-05
175.00  3.506e-05  4.939e-05  7.806e-05  7.494e-05
185.00  3.810e-05  4.707e-05  7.643e-05  7.408e-05
195.00  3.861e-05  4.374e-05  8.154e-05  7.011e-05
205.00  4.094e-05  4.252e-05  8.322e-05  6.649e-05
215.00  4.060e-05  3.839e-05  7.793e-05  6.597e-05
225.00  4.503e-05  3.785e-05  7.504e-05  5.878e-05
235.00  4.377e-05  3.606e-05  7.067e-05  6.050e-05
245.00  4.578e-05  3.550e-05  6.746e-05  5.669e-05
255.00  4.764e-05  3.321e-05  6.161e-05  5.307e-05
265.00  4.773e-05  3.144e-05  6.154e-05  5.188e-05
275.00  4.760e-05  3.068e-05  5.675e-05  4.801e-05
285.00  4.813e-05  2.902e-05  5.472e-05  4.505e-05
295.00  4.816e-05  2.755e-05  5.256e-05  4.354e-05
