denom_pi: 1.9159e+07
denom_K: 4.14928e+06
denom_p: 1.40606e+06
denom_allcharges: 2.8612e+07
denom_allcharges_phi0: 2.54906e+06
denom_allcharges_phi45: 4.74396e+06
denom_allcharges_phi90 2.23781e+06
