denom_pi: 7274 7171
denom_K: 1185 1161
denom_p: 607 600
denom_allcharges: 9066 8932
denom_allcharges_phi0: 819 757
denom_allcharges_phi45: 1578 1499
denom_allcharges_phi90: 690 712
dNdy_pi: 722.3
dNdy_K: 117.3
dNdy_p: 60.35
