denom_pi: 7257 7172
denom_K: 1152 1211
denom_p: 601 597
denom_allcharges: 9010 8980
denom_allcharges_phi0: 802 773
denom_allcharges_phi45: 1566 1495
denom_allcharges_phi90: 684 719
dNdy_pi: 721.45
dNdy_K: 118.15
dNdy_p: 59.9
