 5.00 -2.850e-08  2.452e-04  1.655e-04  1.623e-04
15.00  1.767e-07  2.419e-04  1.698e-04  1.622e-04
25.00  6.794e-07  2.420e-04  1.764e-04  1.622e-04
35.00  1.565e-06  2.494e-04  1.695e-04  1.618e-04
45.00  5.206e-07  2.370e-04  1.685e-04  1.587e-04
55.00  5.957e-07  2.454e-04  1.661e-04  1.675e-04
65.00  3.213e-06  2.331e-04  1.747e-04  1.534e-04
75.00  5.969e-06  2.366e-04  1.869e-04  1.658e-04
85.00  5.608e-06  2.374e-04  1.755e-04  1.699e-04
95.00  7.507e-06  2.248e-04  1.660e-04  1.557e-04
105.00  7.870e-06  2.324e-04  1.728e-04  1.551e-04
115.00  1.168e-05  2.257e-04  1.643e-04  1.655e-04
125.00  9.386e-06  2.155e-04  1.762e-04  1.554e-04
135.00  1.593e-05  2.156e-04  1.673e-04  1.610e-04
145.00  1.756e-05  2.104e-04  1.689e-04  1.577e-04
155.00  1.936e-05  2.005e-04  1.720e-04  1.583e-04
165.00  1.992e-05  2.089e-04  1.692e-04  1.582e-04
175.00  2.227e-05  2.017e-04  1.626e-04  1.582e-04
185.00  2.021e-05  2.036e-04  1.675e-04  1.602e-04
195.00  2.864e-05  1.987e-04  1.648e-04  1.614e-04
205.00  2.930e-05  1.952e-04  1.665e-04  1.528e-04
215.00  3.086e-05  1.848e-04  1.598e-04  1.520e-04
225.00  3.330e-05  1.808e-04  1.583e-04  1.483e-04
235.00  4.147e-05  1.750e-04  1.615e-04  1.569e-04
245.00  3.922e-05  1.775e-04  1.625e-04  1.585e-04
255.00  4.160e-05  1.713e-04  1.605e-04  1.512e-04
265.00  4.378e-05  1.641e-04  1.671e-04  1.418e-04
275.00  4.956e-05  1.593e-04  1.589e-04  1.473e-04
285.00  4.967e-05  1.510e-04  1.613e-04  1.441e-04
295.00  4.892e-05  1.542e-04  1.524e-04  1.513e-04
