denom_pi: 7284 7243
denom_K: 1143 1174
denom_p: 658 599
denom_allcharges: 9085 9016
denom_allcharges_phi0: 787 820
denom_allcharges_phi45: 1468 1508
denom_allcharges_phi90: 720 766
dNdy_pi: 726.35
dNdy_K: 115.9
dNdy_p: 62.85
