denom_pi: 1.04602e+07
denom_K: 1.69018e+06
denom_p: 889308
denom_allcharges: 1.30396e+07
denom_allcharges_phi0: 1.1426e+06
denom_allcharges_phi45: 2.16537e+06
denom_allcharges_phi90 1.03879e+06
