denom_pi: 7.13016e+06
denom_K: 1.62792e+06
denom_p: 529920
denom_allcharges: 1.07345e+07
denom_allcharges_phi0: 952560
denom_allcharges_phi45: 1.78776e+06
denom_allcharges_phi90 822960
