denom_pi: 3.74207e+08
denom_K: 3.81792e+07
denom_p: 2.36717e+07
denom_allcharges: 8.18835e+08
denom_allcharges_phi0: 8.01261e+07
denom_allcharges_phi45: 1.35155e+08
denom_allcharges_phi90 5.76362e+07
