 5.00  1.004e-07  8.830e-05  8.937e-05  1.027e-04
15.00  5.738e-07  8.837e-05  8.984e-05  1.033e-04
25.00  1.495e-06  8.691e-05  8.887e-05  1.030e-04
35.00  2.763e-06  8.478e-05  8.860e-05  1.006e-04
45.00  4.935e-06  8.407e-05  8.928e-05  1.005e-04
55.00  6.967e-06  8.093e-05  8.814e-05  9.867e-05
65.00  9.386e-06  7.851e-05  8.599e-05  9.540e-05
75.00  1.229e-05  7.482e-05  8.650e-05  9.382e-05
85.00  1.527e-05  7.307e-05  8.313e-05  9.077e-05
95.00  1.817e-05  6.772e-05  8.309e-05  8.726e-05
105.00  2.049e-05  6.366e-05  8.156e-05  8.568e-05
115.00  2.354e-05  6.115e-05  8.060e-05  8.376e-05
125.00  2.680e-05  5.725e-05  7.852e-05  8.056e-05
135.00  2.916e-05  5.400e-05  7.766e-05  7.558e-05
145.00  3.152e-05  5.127e-05  7.610e-05  7.295e-05
155.00  3.365e-05  4.832e-05  7.481e-05  7.013e-05
165.00  3.513e-05  4.574e-05  7.246e-05  6.806e-05
175.00  3.797e-05  4.294e-05  7.130e-05  6.407e-05
185.00  3.889e-05  4.036e-05  7.090e-05  6.301e-05
195.00  4.087e-05  3.831e-05  7.007e-05  5.905e-05
205.00  4.198e-05  3.541e-05  7.086e-05  5.719e-05
215.00  4.274e-05  3.343e-05  6.649e-05  5.331e-05
225.00  4.404e-05  3.187e-05  6.338e-05  5.051e-05
235.00  4.319e-05  3.006e-05  5.853e-05  4.888e-05
245.00  4.450e-05  2.783e-05  5.480e-05  4.687e-05
255.00  4.506e-05  2.677e-05  5.109e-05  4.413e-05
265.00  4.579e-05  2.504e-05  4.851e-05  4.127e-05
275.00  4.523e-05  2.337e-05  4.416e-05  3.889e-05
285.00  4.517e-05  2.289e-05  4.215e-05  3.725e-05
295.00  4.473e-05  2.157e-05  3.930e-05  3.412e-05
