denom_pi: 7203 7164
denom_K: 1217 1155
denom_p: 608 647
denom_allcharges: 9028 8966
denom_allcharges_phi0: 787 794
denom_allcharges_phi45: 1512 1480
denom_allcharges_phi90: 702 727
dNdy_pi: 718.35
dNdy_K: 118.6
dNdy_p: 62.75
