   5.00  0.000e+00  5.180e-04  5.119e-04  2.559e-04  0.000e+00 -6.094e-06  7.313e-05 -3.047e-04
  15.00 -6.094e-06  5.546e-04  7.130e-04  3.535e-04 -6.094e-06  4.266e-05  1.158e-04 -3.656e-05
  25.00  0.000e+00  4.997e-04  3.839e-04  1.219e-05  0.000e+00 -4.875e-05 -3.047e-05  2.803e-04
  35.00 -1.828e-05  7.069e-04  5.972e-04  3.047e-04  6.094e-06 -4.875e-05 -1.584e-04 -6.094e-05
  45.00 -6.094e-06  6.338e-04  6.338e-04  2.072e-04 -6.094e-06 -2.438e-05 -7.313e-05  1.097e-04
  55.00 -1.219e-05  6.155e-04  4.814e-04  2.438e-04  2.438e-05 -1.036e-04  7.922e-05  1.219e-04
  65.00 -1.828e-05  4.449e-04  6.825e-04  1.097e-04 -3.047e-05  7.922e-05  7.313e-05 -3.656e-05
  75.00  3.047e-05  5.911e-04  7.435e-04  6.094e-05 -3.047e-05  1.158e-04  2.072e-04 -2.316e-04
  85.00  0.000e+00  5.546e-04  3.656e-04 -1.219e-05 -1.219e-05 -3.047e-05  1.219e-04  8.532e-05
  95.00  3.047e-05  4.144e-04  6.703e-04  2.316e-04 -1.828e-05  1.219e-05 -1.828e-04  6.094e-05
 105.00  5.485e-05  3.474e-04  7.557e-04  1.828e-04  1.828e-05 -1.828e-05 -1.463e-04 -2.072e-04
 115.00 -1.828e-05  5.302e-04  4.022e-04  1.950e-04 -1.828e-05 -1.158e-04  1.341e-04  9.750e-05
 125.00  2.438e-05  4.631e-04  5.606e-04  1.341e-04  1.219e-05  4.875e-05  1.219e-04  3.656e-05
 135.00  7.922e-05  3.108e-04  7.678e-04  1.097e-04  6.094e-06 -6.094e-06 -6.094e-05  1.828e-04
 145.00 -1.219e-05  5.241e-04  5.363e-04  2.925e-04  3.656e-05  3.656e-05 -1.219e-04  2.438e-05
 155.00  5.485e-05  3.169e-04  4.510e-04  1.950e-04  3.047e-05  1.219e-04  8.532e-05  2.438e-05
 165.00  7.313e-05  4.144e-04  5.241e-04  1.706e-04 -7.313e-05  9.750e-05 -3.656e-05 -1.706e-04
 175.00  1.219e-05  3.291e-04  4.997e-04  2.194e-04  0.000e+00 -3.656e-05  8.532e-05 -9.750e-05
 185.00 -6.703e-05  3.230e-04  3.413e-04  2.681e-04 -6.094e-06 -1.158e-04  9.750e-05  4.875e-05
 195.00  3.656e-05  4.266e-04  4.997e-04 -1.097e-04 -1.219e-04  0.000e+00  2.316e-04 -6.094e-05
 205.00 -4.875e-05  5.241e-04  6.094e-04  3.656e-05  2.438e-05 -1.219e-04  1.463e-04  6.094e-05
 215.00  0.000e+00  5.241e-04  4.997e-04  4.753e-04  1.219e-05  1.219e-05  1.219e-05  8.532e-05
 225.00  2.438e-05  2.438e-04  5.119e-04  7.313e-05  2.438e-05  1.584e-04 -9.750e-05  2.438e-04
 235.00 -1.219e-05  4.022e-04  4.388e-04  8.532e-05 -2.438e-05  4.875e-05  1.463e-04  1.097e-04
 245.00  6.703e-05  2.864e-04  3.169e-04  8.532e-05  3.047e-05  6.703e-05 -2.925e-04 -1.097e-04
 255.00  1.219e-04  3.291e-04  5.606e-04  7.313e-05  1.584e-04 -1.219e-05  4.875e-05  2.438e-05
 265.00 -2.438e-05  3.656e-04  5.972e-04  4.388e-04 -3.656e-05 -3.656e-05  1.341e-04  4.875e-05
 275.00  2.438e-05  4.510e-04  6.582e-04  3.900e-04  3.656e-05  1.950e-04 -2.438e-05 -2.681e-04
 285.00 -8.532e-05  4.875e-04  4.510e-04  3.291e-04  1.219e-05  3.656e-05 -3.656e-05  1.219e-05
 295.00  9.750e-05  3.778e-04  4.875e-04  2.681e-04 -8.532e-05 -8.532e-05 -2.194e-04 -4.875e-05
 305.00  1.036e-04  3.778e-04  3.656e-04  2.072e-04 -6.094e-06 -1.219e-05  7.313e-05 -3.656e-05
 315.00 -2.438e-05  3.230e-04  8.532e-05  3.047e-04 -6.094e-05 -5.485e-05 -3.656e-05  6.094e-05
 325.00  7.313e-05  3.352e-04  5.241e-04  3.535e-04  9.750e-05  3.047e-05 -3.656e-05  1.584e-04
 335.00  2.133e-04  2.864e-04  3.900e-04  2.803e-04  9.141e-05 -1.036e-04 -1.219e-04  8.532e-05
 345.00  7.313e-05  3.352e-04  2.925e-04  1.584e-04  1.219e-05  6.703e-05  0.000e+00  8.532e-05
 355.00  6.094e-05  3.230e-04  4.631e-04  2.316e-04 -1.219e-04  6.703e-05 -9.750e-05  1.097e-04
 365.00  3.656e-05  2.681e-04  5.485e-04  2.925e-04  2.438e-05  4.875e-05  3.656e-05  4.875e-05
 375.00  1.219e-04  2.925e-04  3.656e-04  2.194e-04 -1.584e-04  1.219e-05  1.463e-04 -1.219e-04
 385.00  1.219e-04  3.169e-04  4.875e-04  3.047e-04 -3.656e-05 -9.750e-05  4.875e-05  3.656e-05
 395.00  8.532e-05  3.230e-04  3.291e-04  3.291e-04  1.219e-05  9.141e-05  3.656e-05  3.656e-05
 405.00  7.922e-05  3.047e-04  3.047e-04  3.291e-04  3.047e-05  6.094e-05 -6.094e-05 -1.219e-05
 415.00 -1.219e-05  2.986e-04  4.388e-04  3.169e-04 -1.341e-04 -1.158e-04 -1.219e-04  4.875e-05
 425.00  8.532e-05  2.986e-04  3.413e-04  3.900e-04 -2.438e-05 -9.141e-05  7.313e-05  0.000e+00
 435.00  3.656e-05  4.083e-04  3.656e-04  2.681e-04 -6.094e-05  5.485e-05  9.750e-05  1.463e-04
 445.00  9.750e-05  4.083e-04  2.925e-04  2.925e-04  2.438e-05  1.828e-05 -2.438e-05  1.219e-04
 455.00  1.036e-04  3.717e-04  3.413e-04  2.438e-04 -1.828e-05  6.094e-06  9.750e-05  0.000e+00
