 5.00  1.867e-07  6.924e-04  8.335e-04  3.630e-04
15.00  8.006e-07  6.912e-04  8.340e-04  3.695e-04
25.00  8.844e-07  6.908e-04  8.250e-04  3.661e-04
35.00  1.495e-06  6.865e-04  8.293e-04  3.587e-04
45.00  2.376e-06  6.890e-04  8.381e-04  3.562e-04
55.00  2.785e-06  6.838e-04  8.191e-04  3.790e-04
65.00  5.031e-06  6.825e-04  8.154e-04  3.712e-04
75.00  6.630e-06  6.901e-04  8.346e-04  3.710e-04
85.00  1.058e-05  6.795e-04  8.092e-04  3.784e-04
95.00  1.390e-05  6.718e-04  8.169e-04  3.839e-04
105.00  1.465e-05  6.638e-04  8.132e-04  3.748e-04
115.00  1.741e-05  6.746e-04  8.176e-04  3.793e-04
125.00  2.186e-05  6.559e-04  8.076e-04  3.696e-04
135.00  2.582e-05  6.487e-04  7.987e-04  3.752e-04
145.00  3.222e-05  6.471e-04  7.841e-04  3.720e-04
155.00  3.595e-05  6.420e-04  7.684e-04  3.882e-04
165.00  4.096e-05  6.371e-04  7.681e-04  3.771e-04
175.00  4.321e-05  6.277e-04  7.689e-04  3.866e-04
185.00  5.632e-05  6.202e-04  7.602e-04  3.849e-04
195.00  6.475e-05  6.090e-04  7.434e-04  3.855e-04
205.00  6.576e-05  6.077e-04  7.306e-04  3.854e-04
215.00  7.191e-05  5.934e-04  7.222e-04  3.854e-04
225.00  8.707e-05  5.868e-04  7.177e-04  3.795e-04
235.00  8.651e-05  5.778e-04  6.983e-04  3.878e-04
245.00  9.832e-05  5.693e-04  6.955e-04  3.907e-04
255.00  1.075e-04  5.622e-04  6.819e-04  3.847e-04
265.00  1.177e-04  5.537e-04  6.717e-04  3.922e-04
275.00  1.239e-04  5.447e-04  6.676e-04  3.845e-04
285.00  1.304e-04  5.276e-04  6.347e-04  3.965e-04
295.00  1.407e-04  5.314e-04  6.423e-04  3.855e-04
