 0.05  2.218e-01
 0.15  2.148e-01
 0.25  2.023e-01
 0.35  1.870e-01
 0.45  1.692e-01
 0.55  1.502e-01
 0.65  1.308e-01
 0.75  1.127e-01
 0.85  9.659e-02
 0.95  8.155e-02
 1.05  6.897e-02
 1.15  5.772e-02
 1.25  4.895e-02
 1.35  4.142e-02
 1.45  3.516e-02
 1.55  2.978e-02
 1.65  2.548e-02
 1.75  2.196e-02
 1.85  1.883e-02
 1.95  1.600e-02
 2.05  0.000e+00
 2.15  0.000e+00
 2.25  0.000e+00
 2.35  0.000e+00
 2.45  0.000e+00
 2.55  0.000e+00
 2.65  0.000e+00
 2.75  0.000e+00
 2.85  0.000e+00
 2.95  0.000e+00
